Tempo	Pressione
40,9060	0,486465
40,9080	0,486465
40,9100	0,486465
40,9120	0,486465
40,9140	0,491348
40,9160	0,491348
40,9180	0,486465
40,9200	0,486465
40,9220	0,486465
40,9240	0,486465
40,9260	0,486465
40,9280	0,486465
40,9300	0,486465
40,9320	0,486465
40,9340	0,491348
40,9360	0,486465
40,9380	0,491348
40,9400	0,486465
40,9420	0,486465
40,9440	0,486465
40,9460	0,486465
40,9480	0,486465
40,9500	0,486465
40,9520	0,491348
40,9540	0,486465
40,9560	0,486465
40,9580	0,486465
40,9600	0,486465
40,9620	0,491348
40,9640	0,486465
40,9660	0,486465
40,9680	0,486465
40,9700	0,486465
40,9720	0,486465
40,9740	0,486465
40,9760	0,486465
40,9780	0,486465
40,9800	0,486465
40,9820	0,486465
40,9840	0,486465
40,9860	0,491348
40,9880	0,486465
40,9900	0,486465
40,9920	0,486465
40,9940	0,486465
40,9960	0,491348
40,9980	0,486465
41,0000	0,491348
41,0020	0,491348
41,0040	0,486465
41,0060	0,491348
41,0080	0,486465
41,0100	0,486465
41,0120	0,486465
41,0140	0,491348
41,0160	0,486465
41,0180	0,486465
41,0200	0,486465
41,0220	0,486465
41,0240	0,486465
41,0260	0,486465
41,0280	0,486465
41,0300	0,491348
41,0320	0,486465
41,0340	0,486465
41,0360	0,486465
41,0380	0,491348
41,0400	0,486465
41,0420	0,486465
41,0440	0,486465
41,0460	0,486465
41,0480	0,491348
41,0500	0,486465
41,0520	0,486465
41,0540	0,486465
41,0560	0,486465
41,0580	0,486465
41,0600	0,486465
41,0620	0,486465
41,0640	0,486465
41,0660	0,486465
41,0680	0,491348
41,0700	0,486465
41,0720	0,491348
41,0740	0,486465
41,0760	0,491348
41,0780	0,486465
41,0800	0,486465
41,0820	0,486465
41,0840	0,486465
41,0860	0,491348
41,0880	0,486465
41,0900	0,486465
41,0920	0,491348
41,0940	0,486465
41,0960	0,486465
41,0980	0,486465
41,1000	0,486465
41,1020	0,486465
41,1040	0,486465
41,1060	0,486465
41,1080	0,486465
41,1100	0,491348
41,1120	0,486465
41,1140	0,486465
41,1160	0,486465
41,1180	0,486465
41,1200	0,491348
41,1220	0,486465
41,1240	0,486465
41,1260	0,486465
41,1280	0,486465
41,1300	0,486465
41,1320	0,486465
41,1340	0,486465
41,1360	0,486465
41,1380	0,486465
41,1400	0,486465
41,1420	0,486465
41,1440	0,486465
41,1460	0,486465
41,1480	0,486465
41,1500	0,486465
41,1520	0,486465
41,1540	0,486465
41,1560	0,486465
41,1580	0,491348
41,1600	0,486465
41,1620	0,486465
41,1640	0,486465
41,1660	0,486465
41,1680	0,486465
41,1700	0,486465
41,1720	0,486465
41,1740	0,486465
41,1760	0,486465
41,1780	0,491348
41,1800	0,486465
41,1820	0,486465
41,1840	0,486465
41,1860	0,491348
41,1880	0,486465
41,1900	0,486465
41,1920	0,491348
41,1940	0,486465
41,1960	0,486465
41,1980	0,486465
41,2000	0,486465
41,2020	0,486465
41,2040	0,486465
41,2060	0,486465
41,2080	0,486465
41,2100	0,491348
41,2120	0,491348
41,2140	0,486465
41,2160	0,486465
41,2180	0,486465
41,2200	0,486465
41,2220	0,486465
41,2240	0,486465
41,2260	0,486465
41,2280	0,486465
41,2300	0,491348
41,2320	0,486465
41,2340	0,486465
41,2360	0,486465
41,2380	0,486465
41,2400	0,486465
41,2420	0,486465
41,2440	0,491348
41,2460	0,486465
41,2480	0,486465
41,2500	0,486465
41,2520	0,491348
41,2540	0,486465
41,2560	0,486465
41,2580	0,486465
41,2600	0,486465
41,2620	0,486465
41,2640	0,491348
41,2660	0,486465
41,2680	0,491348
41,2700	0,486465
41,2720	0,486465
41,2740	0,486465
41,2760	0,486465
41,2780	0,486465
41,2800	0,486465
41,2820	0,486465
41,2840	0,486465
41,2860	0,486465
41,2880	0,491348
41,2900	0,486465
41,2920	0,486465
41,2940	0,486465
41,2960	0,486465
41,2980	0,486465
41,3000	0,486465
41,3020	0,486465
41,3040	0,486465
41,3060	0,486465
41,3080	0,486465
41,3100	0,486465
41,3120	0,486465
41,3140	0,486465
41,3160	0,486465
41,3180	0,486465
41,3200	0,486465
41,3220	0,486465
41,3240	0,486465
41,3260	0,486465
41,3280	0,486465
41,3300	0,486465
41,3320	0,486465
41,3340	0,486465
41,3360	0,486465
41,3380	0,486465
41,3400	0,491348
41,3420	0,486465
41,3440	0,486465
41,3460	0,486465
41,3480	0,486465
41,3500	0,486465
41,3520	0,486465
41,3540	0,486465
41,3560	0,486465
41,3580	0,486465
41,3600	0,486465
41,3620	0,486465
41,3640	0,486465
41,3660	0,486465
41,3680	0,491348
41,3700	0,486465
41,3720	0,486465
41,3740	0,486465
41,3760	0,486465
41,3780	0,486465
41,3800	0,486465
41,3820	0,486465
41,3840	0,486465
41,3860	0,486465
41,3880	0,486465
41,3900	0,486465
41,3920	0,491348
41,3940	0,486465
41,3960	0,486465
41,3980	0,486465
41,4000	0,486465
41,4020	0,486465
41,4040	0,486465
41,4060	0,486465
41,4080	0,486465
41,4100	0,486465
41,4120	0,486465
41,4140	0,486465
41,4160	0,486465
41,4180	0,486465
41,4200	0,486465
41,4220	0,486465
41,4240	0,486465
41,4260	0,486465
41,4280	0,486465
41,4300	0,491348
41,4320	0,486465
41,4340	0,486465
41,4360	0,486465
41,4380	0,486465
41,4400	0,491348
41,4420	0,486465
41,4440	0,486465
41,4460	0,486465
41,4480	0,486465
41,4500	0,486465
41,4520	0,486465
41,4540	0,486465
41,4560	0,486465
41,4580	0,486465
41,4600	0,486465
41,4620	0,486465
41,4640	0,491348
41,4660	0,486465
41,4680	0,486465
41,4700	0,486465
41,4720	0,486465
41,4740	0,486465
41,4760	0,486465
41,4780	0,486465
41,4800	0,491348
41,4820	0,486465
41,4840	0,486465
41,4860	0,486465
41,4880	0,486465
41,4900	0,486465
41,4920	0,491348
41,4940	0,486465
41,4960	0,486465
41,4980	0,486465
41,5000	0,486465
41,5020	0,491348
41,5040	0,486465
41,5060	0,486465
41,5080	0,486465
41,5100	0,486465
41,5120	0,486465
41,5140	0,486465
41,5160	0,486465
41,5180	0,486465
41,5200	0,486465
41,5220	0,486465
41,5240	0,486465
41,5260	0,491348
41,5280	0,486465
41,5300	0,486465
41,5320	0,486465
41,5340	0,486465
41,5360	0,486465
41,5380	0,491348
41,5400	0,486465
41,5420	0,486465
41,5440	0,486465
41,5460	0,491348
41,5480	0,486465
41,5500	0,486465
41,5520	0,486465
41,5540	0,486465
41,5560	0,486465
41,5580	0,486465
41,5600	0,486465
41,5620	0,486465
41,5640	0,486465
41,5660	0,486465
41,5680	0,486465
41,5700	0,486465
41,5720	0,486465
41,5740	0,491348
41,5760	0,486465
41,5780	0,486465
41,5800	0,486465
41,5820	0,486465
41,5840	0,486465
41,5860	0,486465
41,5880	0,486465
41,5900	0,486465
41,5920	0,486465
41,5940	0,486465
41,5960	0,486465
41,5980	0,491348
41,6000	0,486465
41,6020	0,486465
41,6040	0,486465
41,6060	0,486465
41,6080	0,486465
41,6100	0,486465
41,6120	0,486465
41,6140	0,486465
41,6160	0,486465
41,6180	0,486465
41,6200	0,486465
41,6220	0,491348
41,6240	0,486465
41,6260	0,486465
41,6280	0,486465
41,6300	0,486465
41,6320	0,486465
41,6340	0,486465
41,6360	0,491348
41,6380	0,486465
41,6400	0,486465
41,6420	0,486465
41,6440	0,486465
41,6460	0,486465
41,6480	0,486465
41,6500	0,491348
41,6520	0,486465
41,6540	0,486465
41,6560	0,491348
41,6580	0,486465
41,6600	0,486465
41,6620	0,486465
41,6640	0,486465
41,6660	0,486465
41,6680	0,486465
41,6700	0,486465
41,6720	0,486465
41,6740	0,486465
41,6760	0,486465
41,6780	0,486465
41,6800	0,491348
41,6820	0,486465
41,6840	0,491348
41,6860	0,486465
41,6880	0,486465
41,6900	0,486465
41,6920	0,486465
41,6940	0,486465
41,6960	0,486465
41,6980	0,486465
41,7000	0,486465
41,7020	0,486465
41,7040	0,486465
41,7060	0,486465
41,7080	0,486465
41,7100	0,486465
41,7120	0,486465
41,7140	0,486465
41,7160	0,486465
41,7180	0,486465
41,7200	0,486465
41,7220	0,486465
41,7240	0,486465
41,7260	0,486465
41,7280	0,486465
41,7300	0,486465
41,7320	0,486465
41,7340	0,486465
41,7360	0,491348
41,7380	0,486465
41,7400	0,486465
41,7420	0,486465
41,7440	0,486465
41,7460	0,491348
41,7480	0,486465
41,7500	0,486465
41,7520	0,486465
41,7540	0,486465
41,7560	0,491348
41,7580	0,486465
41,7600	0,491348
41,7620	0,486465
41,7640	0,486465
41,7660	0,486465
41,7680	0,486465
41,7700	0,486465
41,7720	0,486465
41,7740	0,486465
41,7760	0,486465
41,7780	0,486465
41,7800	0,486465
41,7820	0,486465
41,7840	0,491348
41,7860	0,486465
41,7880	0,486465
41,7900	0,486465
41,7920	0,486465
41,7940	0,491348
41,7960	0,486465
41,7980	0,486465
41,8000	0,486465
41,8020	0,486465
41,8040	0,486465
41,8060	0,486465
41,8080	0,486465
41,8100	0,486465
41,8120	0,486465
41,8140	0,491348
41,8160	0,486465
41,8180	0,491348
41,8200	0,486465
41,8220	0,486465
41,8240	0,491348
41,8260	0,486465
41,8280	0,486465
41,8300	0,486465
41,8320	0,491348
41,8340	0,486465
41,8360	0,486465
41,8380	0,486465
41,8400	0,486465
41,8420	0,486465
41,8440	0,486465
41,8460	0,486465
41,8480	0,486465
41,8500	0,486465
41,8520	0,486465
41,8540	0,486465
41,8560	0,486465
41,8580	0,486465
41,8600	0,486465
41,8620	0,486465
41,8640	0,486465
41,8660	0,486465
41,8680	0,486465
41,8700	0,491348
41,8720	0,491348
41,8740	0,486465
41,8760	0,486465
41,8780	0,486465
41,8800	0,491348
41,8820	0,486465
41,8840	0,486465
41,8860	0,486465
41,8880	0,486465
41,8900	0,486465
41,8920	0,486465
41,8940	0,491348
41,8960	0,486465
41,8980	0,486465
41,9000	0,491348
41,9020	0,486465
41,9040	0,491348
41,9060	0,486465
41,9080	0,491348
41,9100	0,491348
41,9120	0,486465
41,9140	0,486465
41,9160	0,486465
41,9180	0,486465
41,9200	0,486465
41,9220	0,486465
41,9240	0,486465
41,9260	0,486465
41,9280	0,491348
41,9300	0,486465
41,9320	0,486465
41,9340	0,491348
41,9360	0,486465
41,9380	0,486465
41,9400	0,486465
41,9420	0,486465
41,9440	0,486465
41,9460	0,491348
41,9480	0,491348
41,9500	0,486465
41,9520	0,486465
41,9540	0,486465
41,9560	0,491348
41,9580	0,486465
41,9600	0,486465
41,9620	0,486465
41,9640	0,486465
41,9660	0,491348
41,9680	0,486465
41,9700	0,486465
41,9720	0,486465
41,9740	0,486465
41,9760	0,486465
41,9780	0,486465
41,9800	0,486465
41,9820	0,486465
41,9840	0,486465
41,9860	0,486465
41,9880	0,486465
41,9900	0,486465
41,9920	0,486465
41,9940	0,486465
41,9960	0,486465
41,9980	0,486465
42,0000	0,486465
42,0020	0,486465
42,0040	0,491348
42,0060	0,486465
42,0080	0,486465
42,0100	0,491348
42,0120	0,486465
42,0140	0,491348
42,0160	0,486465
42,0180	0,486465
42,0200	0,486465
42,0220	0,486465
42,0240	0,486465
42,0260	0,486465
42,0280	0,491348
42,0300	0,491348
42,0320	0,486465
42,0340	0,486465
42,0360	0,486465
42,0380	0,486465
42,0400	0,486465
42,0420	0,491348
42,0440	0,486465
42,0460	0,486465
42,0480	0,491348
42,0500	0,486465
42,0520	0,486465
42,0540	0,486465
42,0560	0,486465
42,0580	0,486465
42,0600	0,486465
42,0620	0,486465
42,0640	0,486465
42,0660	0,486465
42,0680	0,486465
42,0700	0,486465
42,0720	0,491348
42,0740	0,486465
42,0760	0,486465
42,0780	0,486465
42,0800	0,486465
42,0820	0,491348
42,0840	0,486465
42,0860	0,486465
42,0880	0,486465
42,0900	0,491348
42,0920	0,486465
42,0940	0,486465
42,0960	0,491348
42,0980	0,486465
42,1000	0,486465
42,1020	0,486465
42,1040	0,486465
42,1060	0,486465
42,1080	0,486465
42,1100	0,486465
42,1120	0,486465
42,1140	0,491348
42,1160	0,486465
42,1180	0,486465
42,1200	0,491348
42,1220	0,486465
42,1240	0,491348
42,1260	0,486465
42,1280	0,491348
42,1300	0,486465
42,1320	0,486465
42,1340	0,491348
42,1360	0,486465
42,1380	0,491348
42,1400	0,486465
42,1420	0,486465
42,1440	0,486465
42,1460	0,486465
42,1480	0,486465
42,1500	0,486465
42,1520	0,491348
42,1540	0,486465
42,1560	0,486465
42,1580	0,491348
42,1600	0,486465
42,1620	0,491348
42,1640	0,486465
42,1660	0,486465
42,1680	0,486465
42,1700	0,486465
42,1720	0,491348
42,1740	0,486465
42,1760	0,486465
42,1780	0,486465
42,1800	0,486465
42,1820	0,486465
42,1840	0,486465
42,1860	0,486465
42,1880	0,486465
42,1900	0,486465
42,1920	0,486465
42,1940	0,486465
42,1960	0,486465
42,1980	0,486465
42,2000	0,486465
42,2020	0,486465
42,2040	0,486465
42,2060	0,486465
42,2080	0,486465
42,2100	0,491348
42,2120	0,486465
42,2140	0,486465
42,2160	0,486465
42,2180	0,486465
42,2200	0,491348
42,2220	0,486465
42,2240	0,491348
42,2260	0,486465
42,2280	0,486465
42,2300	0,486465
42,2320	0,486465
42,2340	0,491348
42,2360	0,486465
42,2380	0,486465
42,2400	0,491348
42,2420	0,486465
42,2440	0,486465
42,2460	0,486465
42,2480	0,491348
42,2500	0,486465
42,2520	0,486465
42,2540	0,486465
42,2560	0,486465
42,2580	0,486465
42,2600	0,486465
42,2620	0,486465
42,2640	0,486465
42,2660	0,486465
42,2680	0,491348
42,2700	0,486465
42,2720	0,491348
42,2740	0,486465
42,2760	0,486465
42,2780	0,486465
42,2800	0,486465
42,2820	0,486465
42,2840	0,486465
42,2860	0,486465
42,2880	0,491348
42,2900	0,486465
42,2920	0,486465
42,2940	0,486465
42,2960	0,491348
42,2980	0,486465
42,3000	0,486465
42,3020	0,486465
42,3040	0,486465
42,3060	0,491348
42,3080	0,486465
42,3100	0,486465
42,3120	0,486465
42,3140	0,486465
42,3160	0,486465
42,3180	0,486465
42,3200	0,491348
42,3220	0,486465
42,3240	0,486465
42,3260	0,486465
42,3280	0,486465
42,3300	0,491348
42,3320	0,486465
42,3340	0,486465
42,3360	0,486465
42,3380	0,491348
42,3400	0,491348
42,3420	0,486465
42,3440	0,486465
42,3460	0,486465
42,3480	0,486465
42,3500	0,486465
42,3520	0,486465
42,3540	0,486465
42,3560	0,486465
42,3580	0,491348
42,3600	0,486465
42,3620	0,486465
42,3640	0,486465
42,3660	0,486465
42,3680	0,491348
42,3700	0,486465
42,3720	0,491348
42,3740	0,486465
42,3760	0,486465
42,3780	0,486465
42,3800	0,486465
42,3820	0,486465
42,3840	0,486465
42,3860	0,486465
42,3880	0,491348
42,3900	0,486465
42,3920	0,486465
42,3940	0,486465
42,3960	0,491348
42,3980	0,486465
42,4000	0,486465
42,4020	0,491348
42,4040	0,486465
42,4060	0,486465
42,4080	0,491348
42,4100	0,486465
42,4120	0,486465
42,4140	0,486465
42,4160	0,491348
42,4180	0,486465
42,4200	0,491348
42,4220	0,486465
42,4240	0,486465
42,4260	0,486465
42,4280	0,486465
42,4300	0,491348
42,4320	0,491348
42,4340	0,486465
42,4360	0,486465
42,4380	0,486465
42,4400	0,486465
42,4420	0,486465
42,4440	0,486465
42,4460	0,486465
42,4480	0,486465
42,4500	0,486465
42,4520	0,486465
42,4540	0,491348
42,4560	0,486465
42,4580	0,486465
42,4600	0,491348
42,4620	0,486465
42,4640	0,486465
42,4660	0,486465
42,4680	0,486465
42,4700	0,486465
42,4720	0,486465
42,4740	0,486465
42,4760	0,486465
42,4780	0,491348
42,4800	0,486465
42,4820	0,486465
42,4840	0,491348
42,4860	0,486465
42,4880	0,491348
42,4900	0,486465
42,4920	0,491348
42,4940	0,486465
42,4960	0,486465
42,4980	0,491348
42,5000	0,486465
42,5020	0,491348
42,5040	0,486465
42,5060	0,486465
42,5080	0,486465
42,5100	0,486465
42,5120	0,486465
42,5140	0,486465
42,5160	0,491348
42,5180	0,486465
42,5200	0,486465
42,5220	0,491348
42,5240	0,486465
42,5260	0,486465
42,5280	0,486465
42,5300	0,486465
42,5320	0,486465
42,5340	0,486465
42,5360	0,486465
42,5380	0,486465
42,5400	0,486465
42,5420	0,486465
42,5440	0,486465
42,5460	0,486465
42,5480	0,486465
42,5500	0,491348
42,5520	0,486465
42,5540	0,486465
42,5560	0,491348
42,5580	0,486465
42,5600	0,486465
42,5620	0,486465
42,5640	0,491348
42,5660	0,486465
42,5680	0,486465
42,5700	0,486465
42,5720	0,486465
42,5740	0,486465
42,5760	0,486465
42,5780	0,486465
42,5800	0,486465
42,5820	0,486465
42,5840	0,491348
42,5860	0,486465
42,5880	0,491348
42,5900	0,486465
42,5920	0,486465
42,5940	0,486465
42,5960	0,486465
42,5980	0,486465
42,6000	0,486465
42,6020	0,486465
42,6040	0,486465
42,6060	0,486465
42,6080	0,491348
42,6100	0,486465
42,6120	0,486465
42,6140	0,486465
42,6160	0,486465
42,6180	0,486465
42,6200	0,486465
42,6220	0,486465
42,6240	0,486465
42,6260	0,491348
42,6280	0,486465
42,6300	0,486465
42,6320	0,491348
42,6340	0,486465
42,6360	0,491348
42,6380	0,486465
42,6400	0,486465
42,6420	0,486465
42,6440	0,486465
42,6460	0,486465
42,6480	0,486465
42,6500	0,486465
42,6520	0,486465
42,6540	0,486465
42,6560	0,486465
42,6580	0,486465
42,6600	0,491348
42,6620	0,486465
42,6640	0,486465
42,6660	0,486465
42,6680	0,486465
42,6700	0,486465
42,6720	0,486465
42,6740	0,486465
42,6760	0,486465
42,6780	0,486465
42,6800	0,486465
42,6820	0,486465
42,6840	0,486465
42,6860	0,486465
42,6880	0,486465
42,6900	0,486465
42,6920	0,486465
42,6940	0,486465
42,6960	0,486465
42,6980	0,486465
42,7000	0,486465
42,7020	0,486465
42,7040	0,486465
42,7060	0,486465
42,7080	0,486465
42,7100	0,486465
42,7120	0,486465
42,7140	0,486465
42,7160	0,486465
42,7180	0,486465
42,7200	0,486465
42,7220	0,486465
42,7240	0,486465
42,7260	0,486465
42,7280	0,486465
42,7300	0,486465
42,7320	0,486465
42,7340	0,486465
42,7360	0,486465
42,7380	0,486465
42,7400	0,486465
42,7420	0,486465
42,7440	0,486465
42,7460	0,491348
42,7480	0,486465
42,7500	0,486465
42,7520	0,486465
42,7540	0,486465
42,7560	0,491348
42,7580	0,486465
42,7600	0,486465
42,7620	0,486465
42,7640	0,486465
42,7660	0,486465
42,7680	0,486465
42,7700	0,486465
42,7720	0,486465
42,7740	0,491348
42,7760	0,486465
42,7780	0,486465
42,7800	0,486465
42,7820	0,486465
42,7840	0,491348
42,7860	0,486465
42,7880	0,486465
42,7900	0,491348
42,7920	0,486465
42,7940	0,491348
42,7960	0,486465
42,7980	0,486465
42,8000	0,486465
42,8020	0,486465
42,8040	0,486465
42,8060	0,486465
42,8080	0,491348
42,8100	0,486465
42,8120	0,486465
42,8140	0,486465
42,8160	0,486465
42,8180	0,486465
42,8200	0,486465
42,8220	0,486465
42,8240	0,486465
42,8260	0,486465
42,8280	0,486465
42,8300	0,486465
42,8320	0,486465
42,8340	0,486465
42,8360	0,486465
42,8380	0,486465
42,8400	0,486465
42,8420	0,486465
42,8440	0,486465
42,8460	0,486465
42,8480	0,491348
42,8500	0,486465
42,8520	0,486465
42,8540	0,486465
42,8560	0,491348
42,8580	0,491348
42,8600	0,486465
42,8620	0,486465
42,8640	0,486465
42,8660	0,486465
42,8680	0,486465
42,8700	0,486465
42,8720	0,486465
42,8740	0,486465
42,8760	0,486465
42,8780	0,486465
42,8800	0,486465
42,8820	0,486465
42,8840	0,486465
42,8860	0,486465
42,8880	0,486465
42,8900	0,491348
42,8920	0,486465
42,8940	0,486465
42,8960	0,486465
42,8980	0,486465
42,9000	0,486465
42,9020	0,486465
42,9040	0,486465
42,9060	0,486465
42,9080	0,486465
42,9100	0,486465
42,9120	0,486465
42,9140	0,486465
42,9160	0,486465
42,9180	0,486465
42,9200	0,486465
42,9220	0,486465
42,9240	0,486465
42,9260	0,486465
42,9280	0,486465
42,9300	0,486465
42,9320	0,486465
42,9340	0,486465
42,9360	0,486465
42,9380	0,486465
42,9400	0,486465
42,9420	0,486465
42,9440	0,486465
42,9460	0,486465
42,9480	0,486465
42,9500	0,486465
42,9520	0,491348
42,9540	0,486465
42,9560	0,486465
42,9580	0,486465
42,9600	0,486465
42,9620	0,491348
42,9640	0,486465
42,9660	0,486465
42,9680	0,486465
42,9700	0,486465
42,9720	0,491348
42,9740	0,486465
42,9760	0,486465
42,9780	0,486465
42,9800	0,486465
42,9820	0,486465
42,9840	0,486465
42,9860	0,486465
42,9880	0,486465
42,9900	0,486465
42,9920	0,486465
42,9940	0,486465
42,9960	0,486465
42,9980	0,486465
43,0000	0,486465
43,0020	0,486465
43,0040	0,486465
43,0060	0,486465
43,0080	0,486465
43,0100	0,486465
43,0120	0,486465
43,0140	0,486465
43,0160	0,486465
43,0180	0,486465
43,0200	0,486465
43,0220	0,486465
43,0240	0,486465
43,0260	0,486465
43,0280	0,486465
43,0300	0,486465
43,0320	0,486465
43,0340	0,486465
43,0360	0,486465
43,0380	0,486465
43,0400	0,486465
43,0420	0,486465
43,0440	0,486465
43,0460	0,486465
43,0480	0,486465
43,0500	0,486465
43,0520	0,486465
43,0540	0,486465
43,0560	0,486465
43,0580	0,486465
43,0600	0,486465
43,0620	0,486465
43,0640	0,486465
43,0660	0,486465
43,0680	0,486465
43,0700	0,486465
43,0720	0,486465
43,0740	0,486465
43,0760	0,491348
43,0780	0,491348
43,0800	0,486465
43,0820	0,486465
43,0840	0,486465
43,0860	0,486465
43,0880	0,486465
43,0900	0,486465
43,0920	0,486465
43,0940	0,486465
43,0960	0,486465
43,0980	0,486465
43,1000	0,486465
43,1020	0,486465
43,1040	0,486465
43,1060	0,486465
43,1080	0,486465
43,1100	0,486465
43,1120	0,486465
43,1140	0,486465
43,1160	0,486465
43,1180	0,486465
43,1200	0,486465
43,1220	0,486465
43,1240	0,491348
43,1260	0,486465
43,1280	0,491348
43,1300	0,486465
43,1320	0,486465
43,1340	0,486465
43,1360	0,486465
43,1380	0,486465
43,1400	0,486465
43,1420	0,486465
43,1440	0,486465
43,1460	0,486465
43,1480	0,486465
43,1500	0,486465
43,1520	0,486465
43,1540	0,486465
43,1560	0,486465
43,1580	0,486465
43,1600	0,486465
43,1620	0,486465
43,1640	0,486465
43,1660	0,486465
43,1680	0,486465
43,1700	0,486465
43,1720	0,486465
43,1740	0,491348
43,1760	0,486465
43,1780	0,486465
43,1800	0,486465
43,1820	0,486465
43,1840	0,486465
43,1860	0,486465
43,1880	0,486465
43,1900	0,486465
43,1920	0,486465
43,1940	0,486465
43,1960	0,486465
43,1980	0,491348
43,2000	0,486465
43,2020	0,486465
43,2040	0,486465
43,2060	0,491348
43,2080	0,486465
43,2100	0,486465
43,2120	0,486465
43,2140	0,486465
43,2160	0,486465
43,2180	0,486465
43,2200	0,486465
43,2220	0,486465
43,2240	0,486465
43,2260	0,486465
43,2280	0,486465
43,2300	0,486465
43,2320	0,486465
43,2340	0,486465
43,2360	0,486465
43,2380	0,486465
43,2400	0,486465
43,2420	0,486465
43,2440	0,486465
43,2460	0,486465
43,2480	0,491348
43,2500	0,486465
43,2520	0,486465
43,2540	0,486465
43,2560	0,486465
43,2580	0,486465
43,2600	0,486465
43,2620	0,486465
43,2640	0,486465
43,2660	0,486465
43,2680	0,491348
43,2700	0,486465
43,2720	0,486465
43,2740	0,486465
43,2760	0,486465
43,2780	0,486465
43,2800	0,486465
43,2820	0,486465
43,2840	0,486465
43,2860	0,491348
43,2880	0,486465
43,2900	0,486465
43,2920	0,486465
43,2940	0,486465
43,2960	0,486465
43,2980	0,486465
43,3000	0,486465
43,3020	0,486465
43,3040	0,486465
43,3060	0,486465
43,3080	0,486465
43,3100	0,486465
43,3120	0,486465
43,3140	0,486465
43,3160	0,486465
43,3180	0,486465
43,3200	0,486465
43,3220	0,486465
43,3240	0,486465
43,3260	0,486465
43,3280	0,486465
43,3300	0,491348
43,3320	0,486465
43,3340	0,486465
43,3360	0,486465
43,3380	0,486465
43,3400	0,486465
43,3420	0,486465
43,3440	0,486465
43,3460	0,486465
43,3480	0,486465
43,3500	0,486465
43,3520	0,486465
43,3540	0,491348
43,3560	0,486465
43,3580	0,486465
43,3600	0,486465
43,3620	0,486465
43,3640	0,486465
43,3660	0,486465
43,3680	0,486465
43,3700	0,486465
43,3720	0,486465
43,3740	0,486465
43,3760	0,486465
43,3780	0,486465
43,3800	0,486465
43,3820	0,486465
43,3840	0,486465
43,3860	0,486465
43,3880	0,486465
43,3900	0,486465
43,3920	0,486465
43,3940	0,486465
43,3960	0,486465
43,3980	0,486465
43,4000	0,486465
43,4020	0,486465
43,4040	0,486465
43,4060	0,491348
43,4080	0,486465
43,4100	0,486465
43,4120	0,486465
43,4140	0,486465
43,4160	0,486465
43,4180	0,486465
43,4200	0,486465
43,4220	0,486465
43,4240	0,486465
43,4260	0,486465
43,4280	0,486465
43,4300	0,486465
43,4320	0,486465
43,4340	0,486465
43,4360	0,486465
43,4380	0,486465
43,4400	0,486465
43,4420	0,486465
43,4440	0,486465
43,4460	0,486465
43,4480	0,486465
43,4500	0,486465
43,4520	0,486465
43,4540	0,486465
43,4560	0,486465
43,4580	0,486465
43,4600	0,486465
43,4620	0,486465
43,4640	0,486465
43,4660	0,486465
43,4680	0,486465
43,4700	0,486465
43,4720	0,486465
43,4740	0,486465
43,4760	0,486465
43,4780	0,486465
43,4800	0,486465
43,4820	0,486465
43,4840	0,486465
43,4860	0,486465
43,4880	0,486465
43,4900	0,486465
43,4920	0,486465
43,4940	0,486465
43,4960	0,491348
43,4980	0,486465
43,5000	0,486465
43,5020	0,486465
43,5040	0,486465
43,5060	0,486465
43,5080	0,486465
43,5100	0,486465
43,5120	0,486465
43,5140	0,486465
43,5160	0,486465
43,5180	0,486465
43,5200	0,486465
43,5220	0,486465
43,5240	0,486465
43,5260	0,486465
43,5280	0,486465
43,5300	0,486465
43,5320	0,486465
43,5340	0,486465
43,5360	0,486465
43,5380	0,486465
43,5400	0,486465
43,5420	0,486465
43,5440	0,491348
43,5460	0,486465
43,5480	0,486465
43,5500	0,486465
43,5520	0,486465
43,5540	0,486465
43,5560	0,486465
43,5580	0,486465
43,5600	0,486465
43,5620	0,486465
43,5640	0,486465
43,5660	0,486465
43,5680	0,491348
43,5700	0,486465
43,5720	0,486465
43,5740	0,486465
43,5760	0,486465
43,5780	0,486465
43,5800	0,486465
43,5820	0,486465
43,5840	0,486465
43,5860	0,486465
43,5880	0,486465
43,5900	0,486465
43,5920	0,486465
43,5940	0,486465
43,5960	0,486465
43,5980	0,486465
43,6000	0,486465
43,6020	0,486465
43,6040	0,486465
43,6060	0,486465
43,6080	0,486465
43,6100	0,486465
43,6120	0,486465
43,6140	0,486465
43,6160	0,486465
43,6180	0,486465
43,6200	0,486465
43,6220	0,486465
43,6240	0,486465
43,6260	0,486465
43,6280	0,486465
43,6300	0,491348
43,6320	0,486465
43,6340	0,486465
43,6360	0,486465
43,6380	0,486465
43,6400	0,486465
43,6420	0,486465
43,6440	0,486465
43,6460	0,486465
43,6480	0,486465
43,6500	0,486465
43,6520	0,486465
43,6540	0,486465
43,6560	0,486465
43,6580	0,486465
43,6600	0,486465
43,6620	0,486465
43,6640	0,486465
43,6660	0,486465
43,6680	0,486465
43,6700	0,486465
43,6720	0,486465
43,6740	0,486465
43,6760	0,486465
43,6780	0,486465
43,6800	0,486465
43,6820	0,486465
43,6840	0,486465
43,6860	0,486465
43,6880	0,486465
43,6900	0,486465
43,6920	0,486465
43,6940	0,486465
43,6960	0,486465
43,6980	0,491348
43,7000	0,486465
43,7020	0,491348
