"Tempo","Temperatura"
61.2400,324.2
61.2450,324.2
61.2500,324.2
61.2550,324.2
61.2600,324.2
61.2650,324.2
61.2700,324.2
61.2750,324.2
61.2800,324.2
61.2850,324.2
61.2900,324.2
61.2950,324.2
61.3000,324.2
61.3050,324.2
61.3100,324.2
61.3150,324.2
61.3200,324.2
61.3250,324.2
61.3300,324.2
61.3350,324.2
61.3400,324.2
61.3450,324.2
61.3500,324.2
61.3550,324.2
61.3600,324.2
61.3650,324.2
61.3700,324.2
61.3750,324.2
61.3800,324.2
61.3850,324.2
61.3900,324.2
61.3950,324.2
61.4000,324.2
61.4050,324.2
61.4100,324.2
61.4150,324.2
61.4200,324.2
61.4250,324.2
61.4300,324.2
61.4350,324.2
61.4400,324.2
61.4450,324.2
61.4500,324.2
61.4550,324.3
61.4600,324.2
61.4650,324.2
61.4700,324.2
61.4750,324.3
61.4800,324.2
61.4850,324.3
61.4900,324.2
61.4950,324.2
61.5000,324.3
61.5050,324.3
61.5100,324.3
61.5150,324.3
61.5200,324.3
61.5250,324.3
61.5300,324.3
61.5350,324.3
61.5400,324.3
61.5450,324.3
61.5500,324.4
61.5550,324.3
61.5600,324.3
61.5650,324.3
61.5700,324.4
61.5750,324.3
61.5800,324.3
61.5850,324.3
61.5900,324.4
61.5950,324.3
61.6000,324.4
61.6050,324.3
61.6100,324.4
61.6150,324.4
61.6200,324.4
61.6250,324.4
61.6300,324.4
61.6350,324.4
61.6400,324.4
61.6450,324.4
61.6500,324.4
61.6550,324.3
61.6600,324.4
61.6650,324.4
61.6700,324.4
61.6750,324.4
61.6800,324.4
61.6850,324.4
61.6900,324.4
61.6950,324.4
61.7000,324.4
61.7050,324.4
61.7100,324.4
61.7150,324.4
61.7200,324.4
61.7250,324.5
61.7300,324.4
61.7350,324.4
61.7400,324.4
61.7450,324.5
61.7500,324.5
61.7550,324.4
61.7600,324.5
61.7650,324.5
61.7700,324.5
61.7750,324.5
61.7800,324.4
61.7850,324.5
61.7900,324.5
61.7950,324.5
61.8000,324.5
61.8050,324.5
61.8100,324.5
61.8150,324.5
61.8200,324.5
61.8250,324.5
61.8300,324.5
61.8350,324.5
61.8400,324.5
61.8450,324.5
61.8500,324.5
61.8550,324.5
61.8600,324.5
61.8650,324.6
61.8700,324.5
61.8750,324.5
61.8800,324.6
61.8850,324.5
61.8900,324.6
61.8950,324.6
61.9000,324.6
61.9050,324.6
61.9100,324.6
61.9150,324.5
61.9200,324.6
61.9250,324.6
61.9300,324.6
61.9350,324.6
61.9400,324.6
61.9450,324.6
61.9500,324.6
61.9550,324.6
61.9600,324.6
61.9650,324.6
61.9700,324.6
61.9750,324.6
61.9800,324.6
61.9850,324.6
61.9900,324.6
61.9950,324.6
62.0000,324.6
62.0050,324.6
62.0100,324.6
62.0150,324.6
62.0200,324.6
62.0250,324.6
62.0300,324.6
62.0350,324.6
62.0400,324.6
62.0450,324.6
62.0500,324.6
62.0550,324.6
62.0600,324.6
62.0650,324.6
62.0700,324.6
62.0750,324.6
62.0800,324.6
62.0850,324.6
62.0900,324.6
62.0950,324.6
62.1000,324.6
62.1050,324.6
62.1100,324.6
62.1150,324.6
62.1200,324.7
62.1250,324.6
62.1300,324.6
62.1350,324.6
62.1400,324.7
62.1450,324.7
62.1500,324.7
62.1550,324.7
62.1600,324.7
62.1650,324.7
62.1700,324.7
62.1750,324.7
62.1800,324.7
62.1850,324.7
62.1900,324.7
62.1950,324.7
62.2000,324.7
62.2050,324.7
62.2100,324.7
62.2150,324.7
62.2200,324.7
62.2250,324.6
62.2300,324.7
62.2350,324.7
62.2400,324.7
62.2450,324.7
62.2500,324.7
62.2550,324.7
62.2600,324.7
62.2650,324.7
62.2700,324.7
62.2750,324.7
62.2800,324.7
62.2850,324.7
62.2900,324.7
62.2950,324.8
62.3000,324.8
62.3050,324.7
62.3100,324.8
62.3150,324.7
62.3200,324.8
62.3250,324.8
62.3300,324.8
62.3350,324.8
62.3400,324.8
62.3450,324.8
62.3500,324.7
62.3550,324.8
62.3600,324.8
62.3650,324.8
62.3700,324.8
62.3750,324.8
62.3800,324.8
62.3850,324.8
62.3900,324.8
62.3950,324.8
62.4000,324.8
62.4050,324.8
62.4100,324.8
62.4150,324.8
62.4200,324.8
62.4250,324.8
62.4300,324.8
62.4350,324.8
62.4400,324.8
62.4450,324.8
62.4500,324.9
62.4550,324.9
62.4600,324.8
62.4650,324.8
62.4700,324.8
62.4750,324.9
62.4800,324.9
62.4850,324.8
62.4900,324.9
62.4950,324.9
62.5000,324.9
62.5050,324.9
62.5100,324.9
62.5150,324.9
62.5200,324.9
62.5250,324.9
62.5300,324.9
62.5350,324.9
62.5400,324.9
62.5450,324.9
62.5500,324.9
62.5550,324.9
62.5600,324.9
62.5650,324.9
62.5700,324.9
62.5750,324.9
62.5800,324.9
62.5850,324.9
62.5900,324.9
62.5950,324.9
62.6000,324.9
62.6050,324.9
62.6100,324.9
62.6150,324.9
62.6200,324.9
62.6250,325.0
62.6300,324.9
62.6350,324.9
62.6400,324.9
62.6450,324.9
62.6500,324.9
62.6550,324.9
62.6600,324.9
62.6650,325.0
62.6700,324.9
62.6750,325.0
62.6800,324.9
62.6850,325.0
62.6900,325.0
62.6950,324.9
62.7000,324.9
62.7050,325.0
62.7100,325.0
62.7150,325.0
62.7200,325.0
62.7250,325.0
62.7300,325.0
62.7350,325.0
62.7400,325.0
62.7450,325.0
62.7500,325.0
62.7550,325.0
62.7600,325.0
62.7650,325.0
62.7700,325.0
62.7750,325.0
62.7800,325.0
62.7850,325.0
62.7900,325.0
62.7950,325.0
62.8000,325.0
62.8050,325.0
62.8100,325.0
62.8150,325.0
62.8200,325.0
62.8250,325.0
62.8300,325.0
62.8350,325.0
62.8400,325.0
62.8450,325.0
62.8500,325.0
62.8550,325.0
62.8600,325.0
62.8650,325.0
62.8700,325.0
62.8750,325.0
62.8800,325.0
62.8850,325.0
62.8900,325.0
62.8950,325.0
62.9000,325.0
62.9050,325.0
62.9100,325.0
62.9150,325.0
62.9200,325.0
62.9250,325.0
62.9300,325.0
62.9350,325.0
62.9400,325.0
62.9450,325.0
62.9500,325.0
62.9550,325.0
62.9600,325.0
62.9650,325.0
62.9700,325.0
62.9750,325.0
62.9800,325.0
62.9850,325.0
62.9900,325.0
62.9950,325.0
63.0000,325.0
63.0050,325.1
63.0100,325.0
63.0150,325.1
63.0200,325.1
63.0250,325.0
63.0300,325.1
63.0350,325.1
63.0400,325.1
63.0450,325.0
63.0500,325.1
63.0550,325.1
63.0600,325.1
63.0650,325.1
63.0700,325.0
63.0750,325.1
63.0800,325.1
63.0850,325.1
63.0900,325.1
63.0950,325.1
63.1000,325.1
63.1050,325.1
63.1100,325.1
63.1150,325.1
63.1200,325.1
63.1250,325.1
63.1300,325.1
63.1350,325.1
63.1400,325.2
63.1450,325.1
63.1500,325.1
63.1550,325.1
63.1600,325.1
63.1650,325.1
63.1700,325.1
63.1750,325.1
63.1800,325.1
63.1850,325.1
63.1900,325.2
63.1950,325.1
63.2000,325.1
63.2050,325.2
63.2100,325.1
63.2150,325.1
63.2200,325.2
63.2250,325.1
63.2300,325.2
63.2350,325.1
63.2400,325.1
63.2450,325.1
63.2500,325.2
63.2550,325.1
63.2600,325.2
63.2650,325.2
63.2700,325.2
63.2750,325.1
63.2800,325.2
63.2850,325.1
63.2900,325.2
63.2950,325.2
63.3000,325.2
63.3050,325.2
63.3100,325.2
63.3150,325.2
63.3200,325.2
63.3250,325.2
63.3300,325.2
63.3350,325.2
63.3400,325.2
63.3450,325.2
63.3500,325.2
63.3550,325.2
63.3600,325.2
63.3650,325.1
63.3700,325.2
63.3750,325.2
63.3800,325.2
63.3850,325.1
63.3900,325.2
63.3950,325.2
63.4000,325.2
63.4050,325.2
63.4100,325.2
63.4150,325.2
63.4200,325.2
63.4250,325.2
63.4300,325.2
63.4350,325.2
63.4400,325.2
63.4450,325.2
63.4500,325.2
63.4550,325.2
63.4600,325.2
63.4650,325.2
63.4700,325.2
63.4750,325.2
63.4800,325.2
63.4850,325.2
63.4900,325.2
63.4950,325.2
63.5000,325.2
63.5050,325.2
63.5100,325.2
63.5150,325.2
63.5200,325.3
63.5250,325.2
63.5300,325.2
63.5350,325.2
63.5400,325.2
63.5450,325.3
63.5500,325.2
63.5550,325.2
63.5600,325.2
63.5650,325.2
63.5700,325.2
63.5750,325.2
63.5800,325.2
63.5850,325.2
63.5900,325.2
63.5950,325.3
63.6000,325.3
63.6050,325.3
63.6100,325.2
63.6150,325.2
63.6200,325.3
63.6250,325.3
63.6300,325.3
63.6350,325.3
63.6400,325.3
63.6450,325.3
63.6500,325.4
63.6550,325.2
63.6600,325.4
63.6650,325.2
63.6700,325.3
63.6750,325.3
63.6800,325.2
63.6850,325.3
63.6900,325.3
63.6950,325.3
63.7000,325.4
63.7050,325.4
63.7100,325.4
63.7150,325.3
63.7200,325.4
63.7250,325.4
63.7300,325.4
63.7350,325.3
63.7400,325.4
63.7450,325.4
63.7500,325.4
63.7550,325.3
63.7600,325.4
63.7650,325.3
63.7700,325.4
63.7750,325.4
63.7800,325.4
63.7850,325.4
63.7900,325.4
63.7950,325.4
63.8000,325.4
63.8050,325.4
63.8100,325.4
63.8150,325.4
63.8200,325.4
63.8250,325.3
63.8300,325.4
63.8350,325.4
63.8400,325.4
63.8450,325.4
63.8500,325.4
63.8550,325.4
63.8600,325.4
63.8650,325.4
63.8700,325.4
63.8750,325.4
63.8800,325.4
63.8850,325.4
63.8900,325.4
63.8950,325.4
63.9000,325.4
63.9050,325.4
63.9100,325.4
63.9150,325.4
63.9200,325.4
63.9250,325.4
63.9300,325.4
63.9350,325.4
63.9400,325.4
63.9450,325.4
63.9500,325.4
63.9550,325.4
63.9600,325.4
63.9650,325.4
63.9700,325.4
63.9750,325.4
63.9800,325.4
63.9850,325.4
63.9900,325.4
63.9950,325.4
64.0000,325.4
64.0050,325.4
64.0100,325.4
64.0150,325.4
64.0200,325.4
64.0250,325.4
64.0300,325.4
64.0350,325.4
64.0400,325.4
64.0450,325.4
64.0500,325.4
64.0550,325.4
64.0600,325.4
64.0650,325.4
64.0700,325.4
64.0750,325.4
64.0800,325.4
64.0850,325.4
64.0900,325.4
64.0950,325.4
64.1000,325.4
64.1050,325.4
64.1100,325.4
64.1150,325.4
64.1200,325.4
64.1250,325.4
64.1300,325.4
64.1350,325.4
64.1400,325.5
64.1450,325.4
64.1500,325.4
64.1550,325.4
64.1600,325.4
64.1650,325.4
64.1700,325.4
64.1750,325.4
64.1800,325.4
64.1850,325.4
64.1900,325.5
64.1950,325.4
64.2000,325.4
64.2050,325.4
64.2100,325.4
64.2150,325.4
64.2200,325.4
64.2250,325.4
64.2300,325.5
64.2350,325.4
64.2400,325.5
64.2450,325.4
64.2500,325.4
64.2550,325.5
64.2600,325.5
64.2650,325.4
64.2700,325.4
64.2750,325.5
64.2800,325.5
64.2850,325.4
64.2900,325.4
64.2950,325.5
64.3000,325.4
64.3050,325.4
64.3100,325.5
64.3150,325.4
64.3200,325.5
64.3250,325.4
64.3300,325.5
64.3350,325.4
64.3400,325.5
64.3450,325.5
64.3500,325.5
64.3550,325.5
64.3600,325.5
64.3650,325.5
64.3700,325.5
64.3750,325.5
64.3800,325.5
64.3850,325.5
64.3900,325.5
64.3950,325.5
64.4000,325.5
64.4050,325.5
64.4100,325.5
64.4150,325.5
64.4200,325.5
64.4250,325.5
64.4300,325.5
64.4350,325.5
64.4400,325.5
64.4450,325.5
64.4500,325.5
64.4550,325.4
64.4600,325.5
64.4650,325.5
64.4700,325.5
64.4750,325.5
64.4800,325.5
64.4850,325.5
64.4900,325.5
64.4950,325.5
64.5000,325.5
64.5050,325.5
64.5100,325.5
64.5150,325.5
64.5200,325.5
64.5250,325.5
64.5300,325.5
64.5350,325.5
64.5400,325.5
64.5450,325.5
64.5500,325.5
64.5550,325.6
64.5600,325.5
64.5650,325.5
64.5700,325.5
64.5750,325.6
64.5800,325.5
64.5850,325.5
64.5900,325.5
64.5950,325.5
64.6000,325.6
64.6050,325.5
64.6100,325.6
64.6150,325.6
64.6200,325.5
64.6250,325.5
64.6300,325.5
64.6350,325.6
64.6400,325.5
64.6450,325.6
64.6500,325.5
64.6550,325.6
64.6600,325.6
64.6650,325.6
64.6700,325.5
64.6750,325.6
64.6800,325.6
64.6850,325.6
64.6900,325.6
64.6950,325.5
64.7000,325.6
64.7050,325.6
64.7100,325.6
64.7150,325.5
64.7200,325.6
64.7250,325.6
64.7300,325.6
64.7350,325.6
64.7400,325.6
64.7450,325.6
64.7500,325.6
64.7550,325.6
64.7600,325.6
64.7650,325.6
64.7700,325.6
64.7750,325.6
64.7800,325.6
64.7850,325.6
64.7900,325.6
64.7950,325.6
64.8000,325.7
64.8050,325.6
64.8100,325.6
64.8150,325.6
64.8200,325.6
64.8250,325.6
64.8300,325.6
64.8350,325.6
64.8400,325.6
64.8450,325.6
64.8500,325.6
64.8550,325.6
64.8600,325.6
64.8650,325.6
64.8700,325.6
64.8750,325.6
64.8800,325.7
64.8850,325.6
64.8900,325.7
64.8950,325.6
64.9000,325.7
64.9050,325.6
64.9100,325.6
64.9150,325.6
64.9200,325.6
64.9250,325.6
64.9300,325.7
64.9350,325.7
64.9400,325.7
64.9450,325.6
64.9500,325.7
64.9550,325.6
64.9600,325.7
64.9650,325.6
64.9700,325.7
64.9750,325.7
64.9800,325.7
64.9850,325.7
64.9900,325.6
64.9950,325.7
65.0000,325.7
65.0050,325.7
65.0100,325.7
65.0150,325.6
65.0200,325.7
65.0250,325.6
65.0300,325.7
65.0350,325.7
65.0400,325.7
65.0450,325.7
65.0500,325.7
65.0550,325.7
65.0600,325.7
65.0650,325.7
65.0700,325.7
65.0750,325.7
65.0800,325.7
65.0850,325.7
65.0900,325.7
65.0950,325.7
65.1000,325.7
65.1050,325.7
65.1100,325.7
65.1150,325.7
65.1200,325.7
65.1250,325.7
65.1300,325.7
65.1350,325.7
65.1400,325.7
65.1450,325.7
65.1500,325.7
65.1550,325.7
65.1600,325.7
65.1650,325.7
65.1700,325.7
65.1750,325.7
65.1800,325.7
65.1850,325.7
65.1900,325.7
65.1950,325.7
65.2000,325.7
65.2050,325.8
65.2100,325.7
65.2150,325.7
65.2200,325.7
65.2250,325.7
65.2300,325.7
65.2350,325.7
65.2400,325.7
65.2450,325.8
65.2500,325.7
65.2550,325.7
65.2600,325.7
65.2650,325.7
65.2700,325.8
65.2750,325.7
65.2800,325.7
65.2850,325.8
65.2900,325.7
65.2950,325.7
65.3000,325.7
65.3050,325.7
65.3100,325.8
65.3150,325.7
65.3200,325.7
65.3250,325.7
65.3300,325.8
65.3350,325.8
65.3400,325.8
65.3450,325.8
65.3500,325.7
65.3550,325.8
65.3600,325.8
65.3650,325.8
65.3700,325.7
65.3750,325.8
65.3800,325.8
65.3850,325.7
65.3900,325.8
65.3950,325.7
65.4000,325.8
65.4050,325.8
65.4100,325.7
65.4150,325.8
65.4200,325.8
65.4250,325.8
65.4300,325.7
65.4350,325.8
65.4400,325.7
65.4450,325.8
65.4500,325.8
65.4550,325.8
65.4600,325.8
65.4650,325.8
65.4700,325.8
65.4750,325.8
65.4800,325.8
65.4850,325.8
65.4900,325.8
65.4950,325.8
65.5000,325.8
65.5050,325.8
65.5100,325.8
65.5150,325.8
65.5200,325.8
65.5250,325.8
65.5300,325.8
65.5350,325.8
65.5400,325.8
65.5450,325.8
65.5500,325.8
65.5550,325.8
65.5600,325.8
65.5650,325.8
65.5700,325.8
65.5750,325.8
65.5800,325.8
65.5850,325.8
65.5900,325.8
65.5950,325.8
65.6000,325.8
65.6050,325.8
65.6100,325.8
65.6150,325.8
65.6200,325.8
65.6250,325.8
65.6300,325.8
65.6350,325.8
65.6400,325.8
65.6450,325.8
65.6500,325.8
65.6550,325.8
65.6600,325.8
65.6650,325.8
65.6700,325.8
65.6750,325.8
65.6800,325.8
65.6850,325.8
65.6900,325.8
65.6950,325.8
65.7000,325.8
65.7050,325.8
65.7100,325.8
65.7150,325.8
65.7200,325.8
65.7250,325.8
65.7300,325.8
65.7350,325.8
65.7400,325.8
65.7450,325.8
65.7500,325.8
65.7550,325.8
65.7600,325.8
65.7650,325.8
65.7700,325.8
65.7750,325.8
65.7800,325.8
65.7850,325.8
65.7900,325.8
65.7950,325.8
65.8000,325.8
65.8050,325.8
65.8100,325.8
65.8150,325.8
65.8200,325.8
65.8250,325.8
65.8300,325.8
65.8350,325.8
65.8400,325.8
65.8450,325.8
65.8500,325.8
65.8550,325.8
65.8600,325.8
65.8650,325.8
65.8700,325.8
65.8750,325.8
65.8800,325.8
65.8850,325.8
65.8900,325.8
65.8950,325.8
65.9000,325.8
65.9050,325.8
65.9100,325.8
65.9150,325.8
65.9200,325.8
65.9250,325.8
65.9300,325.8
65.9350,325.8
65.9400,325.8
65.9450,325.8
65.9500,325.8
65.9550,325.8
65.9600,325.8
65.9650,325.8
65.9700,325.8
65.9750,325.8
65.9800,325.8
65.9850,325.8
65.9900,325.8
65.9950,325.8
66.0000,325.8
66.0050,325.8
66.0100,325.8
66.0150,325.8
66.0200,325.8
66.0250,325.8
66.0300,325.8
66.0350,325.8
66.0400,325.8
66.0450,325.8
66.0500,325.8
66.0550,325.8
66.0600,325.8
66.0650,325.8
66.0700,325.8
66.0750,325.8
66.0800,325.8
66.0850,325.8
66.0900,325.8
66.0950,325.8
66.1000,325.8
66.1050,325.8
66.1100,325.8
66.1150,325.8
66.1200,325.8
66.1250,325.8
66.1300,325.8
66.1350,325.8
66.1400,325.8
66.1450,325.8
66.1500,325.8
66.1550,325.8
66.1600,325.8
66.1650,325.8
66.1700,325.8
66.1750,325.8
66.1800,325.8
66.1850,325.8
66.1900,325.8
66.1950,325.8
66.2000,325.8
66.2050,325.8
66.2100,325.8
66.2150,325.8
66.2200,325.8
66.2250,325.8
66.2300,325.9
66.2350,325.8
66.2400,325.8
66.2450,325.8
66.2500,325.8
66.2550,325.9
66.2600,325.8
66.2650,325.8
66.2700,325.8
66.2750,325.9
66.2800,325.9
66.2850,325.8
66.2900,325.8
66.2950,325.8
66.3000,325.9
66.3050,325.8
66.3100,325.8
66.3150,325.8
66.3200,325.9
66.3250,325.9
66.3300,325.8
66.3350,325.8
66.3400,325.9
66.3450,325.9
66.3500,325.8
66.3550,325.8
66.3600,325.9
66.3650,325.8
66.3700,325.8
66.3750,325.8
66.3800,325.9
66.3850,325.9
66.3900,325.9
66.3950,325.8
66.4000,325.8
66.4050,325.9
66.4100,325.9
66.4150,325.9
66.4200,325.8
66.4250,325.8
66.4300,325.9
66.4350,325.9
66.4400,325.9
66.4450,325.8
66.4500,325.9
66.4550,325.9
66.4600,325.8
66.4650,325.8
66.4700,325.9
66.4750,325.9
66.4800,326.0
66.4850,325.9
66.4900,325.9
66.4950,325.9
66.5000,326.0
66.5050,325.9
66.5100,325.9
66.5150,325.9
66.5200,325.9
66.5250,325.9
66.5300,325.9
66.5350,325.9
66.5400,325.9
66.5450,325.9
66.5500,325.9
66.5550,325.9
66.5600,325.9
66.5650,325.9
66.5700,326.0
66.5750,325.9
66.5800,326.0
66.5850,325.9
66.5900,326.0
66.5950,326.0
66.6000,325.9
66.6050,325.9
66.6100,326.0
66.6150,326.0
66.6200,326.0
66.6250,325.9
66.6300,326.0
66.6350,326.0
66.6400,326.0
66.6450,326.0
66.6500,326.0
66.6550,326.0
66.6600,326.0
66.6650,325.9
66.6700,326.0
66.6750,326.0
66.6800,326.0
66.6850,325.9
66.6900,326.0
66.6950,326.0
66.7000,326.0
66.7050,326.0
66.7100,326.0
66.7150,325.9
66.7200,326.0
66.7250,326.0
66.7300,326.0
66.7350,326.0
66.7400,326.0
66.7450,325.9
66.7500,326.0
66.7550,326.0
66.7600,326.0
66.7650,326.0
66.7700,326.0
66.7750,326.0
66.7800,326.0
66.7850,326.0
66.7900,326.0
66.7950,326.0
66.8000,326.0
66.8050,326.0
66.8100,326.0
66.8150,326.0
66.8200,326.0
66.8250,326.0
66.8300,326.0
66.8350,326.0
66.8400,326.0
66.8450,326.0
66.8500,326.0
66.8550,326.0
66.8600,326.0
66.8650,326.0
66.8700,326.0
66.8750,326.0
66.8800,326.0
66.8850,326.0
66.8900,326.0
66.8950,326.0
66.9000,326.0
66.9050,326.0
66.9100,326.0
66.9150,326.0
66.9200,326.0
66.9250,326.0
66.9300,326.0
66.9350,326.0
66.9400,326.0
66.9450,326.0
66.9500,326.0
66.9550,326.0
66.9600,326.0
66.9650,326.0
66.9700,326.0
66.9750,326.0
66.9800,326.0
66.9850,326.1
66.9900,326.0
66.9950,326.1
67.0000,326.0
67.0050,326.0
67.0100,326.0
67.0150,326.0
67.0200,326.0
67.0250,326.1
67.0300,326.1
67.0350,326.1
67.0400,326.1
67.0450,326.1
67.0500,326.1
67.0550,326.1
67.0600,326.0
67.0650,326.0
67.0700,326.1
67.0750,326.1
67.0800,326.1
67.0850,326.0
67.0900,326.1
67.0950,326.1
67.1000,326.1
67.1050,326.0
67.1100,326.0
67.1150,326.1
67.1200,326.1
67.1250,326.1
67.1300,326.0
67.1350,326.1
67.1400,326.1
67.1450,326.1
67.1500,326.1
67.1550,326.1
67.1600,326.1
67.1650,326.1
67.1700,326.1
67.1750,326.1
67.1800,326.1
67.1850,326.1
67.1900,326.1
67.1950,326.1
67.2000,326.1
67.2050,326.1
67.2100,326.1
67.2150,326.1
67.2200,326.1
67.2250,326.1
67.2300,326.1
67.2350,326.1
67.2400,326.1
67.2450,326.1
67.2500,326.1
67.2550,326.1
67.2600,326.1
67.2650,326.1
67.2700,326.1
67.2750,326.1
67.2800,326.1
67.2850,326.1
67.2900,326.1
67.2950,326.1
67.3000,326.1
67.3050,326.1
67.3100,326.1
67.3150,326.1
67.3200,326.1
67.3250,326.1
67.3300,326.1
67.3350,326.1
67.3400,326.2
67.3450,326.1
67.3500,326.1
67.3550,326.1
67.3600,326.1
67.3650,326.1
67.3700,326.1
67.3750,326.1
67.3800,326.2
67.3850,326.1
67.3900,326.1
67.3950,326.2
67.4000,326.1
67.4050,326.1
67.4100,326.1
67.4150,326.1
67.4200,326.2
67.4250,326.1
67.4300,326.1
67.4350,326.1
67.4400,326.2
67.4450,326.1
67.4500,326.1
67.4550,326.1
67.4600,326.2
67.4650,326.2
67.4700,326.1
67.4750,326.1
67.4800,326.1
67.4850,326.2
67.4900,326.2
67.4950,326.1
67.5000,326.2
67.5050,326.1
67.5100,326.2
67.5150,326.2
67.5200,326.1
67.5250,326.1
67.5300,326.2
67.5350,326.1
67.5400,326.1
67.5450,326.2
67.5500,326.2
67.5550,326.1
67.5600,326.2
67.5650,326.2
67.5700,326.2
67.5750,326.2
67.5800,326.1
67.5850,326.2
67.5900,326.2
67.5950,326.2
67.6000,326.2
67.6050,326.2
67.6100,326.2
67.6150,326.2
67.6200,326.2
67.6250,326.1
67.6300,326.2
67.6350,326.2
67.6400,326.2
67.6450,326.2
67.6500,326.2
67.6550,326.2
67.6600,326.2
67.6650,326.2
67.6700,326.2
67.6750,326.2
67.6800,326.2
67.6850,326.2
67.6900,326.2
67.6950,326.2
67.7000,326.2
67.7050,326.2
67.7100,326.2
67.7150,326.2
67.7200,326.2
67.7250,326.2
67.7300,326.2
67.7350,326.2
67.7400,326.2
67.7450,326.2
67.7500,326.2
67.7550,326.2
67.7600,326.2
67.7650,326.2
67.7700,326.2
67.7750,326.2
67.7800,326.2
67.7850,326.2
67.7900,326.2
67.7950,326.2
67.8000,326.2
67.8050,326.3
67.8100,326.2
67.8150,326.2
67.8200,326.2
67.8250,326.2
67.8300,326.2
67.8350,326.2
67.8400,326.2
67.8450,326.2
67.8500,326.2
67.8550,326.2
67.8600,326.2
67.8650,326.2
67.8700,326.2
67.8750,326.3
67.8800,326.2
67.8850,326.2
67.8900,326.3
67.8950,326.2
67.9000,326.2
67.9050,326.2
67.9100,326.2
67.9150,326.2
67.9200,326.2
67.9250,326.2
67.9300,326.2
67.9350,326.2
67.9400,326.2
67.9450,326.3
67.9500,326.2
67.9550,326.3
67.9600,326.3
67.9650,326.2
67.9700,326.2
67.9750,326.3
67.9800,326.2
67.9850,326.2
67.9900,326.3
67.9950,326.3
68.0000,326.2
68.0050,326.2
68.0100,326.3
68.0150,326.3
68.0200,326.3
68.0250,326.2
68.0300,326.3
68.0350,326.2
68.0400,326.3
68.0450,326.3
68.0500,326.2
68.0550,326.3
68.0600,326.3
68.0650,326.3
68.0700,326.3
68.0750,326.3
68.0800,326.3
68.0850,326.3
68.0900,326.2
68.0950,326.3
68.1000,326.3
68.1050,326.3
68.1100,326.3
68.1150,326.2
68.1200,326.3
68.1250,326.3
68.1300,326.3
68.1350,326.3
68.1400,326.3
68.1450,326.3
68.1500,326.3
68.1550,326.3
68.1600,326.3
68.1650,326.3
68.1700,326.3
68.1750,326.3
68.1800,326.3
68.1850,326.3
68.1900,326.3
68.1950,326.3
68.2000,326.3
68.2050,326.3
68.2100,326.3
68.2150,326.3
68.2200,326.3
68.2250,326.3
68.2300,326.3
68.2350,326.3
68.2400,326.3
68.2450,326.3
68.2500,326.3
68.2550,326.3
68.2600,326.3
68.2650,326.3
68.2700,326.3
68.2750,326.3
68.2800,326.3
68.2850,326.3
68.2900,326.3
68.2950,326.3
68.3000,326.3
68.3050,326.3
68.3100,326.3
68.3150,326.3
68.3200,326.3
68.3250,326.3
68.3300,326.3
68.3350,326.3
68.3400,326.3
68.3450,326.3
68.3500,326.3
68.3550,326.3
68.3600,326.3
68.3650,326.3
68.3700,326.3
68.3750,326.3
68.3800,326.3
68.3850,326.3
68.3900,326.3
68.3950,326.3
68.4000,326.3
68.4050,326.3
68.4100,326.3
68.4150,326.3
68.4200,326.3
68.4250,326.3
68.4300,326.3
68.4350,326.3
68.4400,326.3
68.4450,326.3
68.4500,326.3
68.4550,326.3
68.4600,326.3
68.4650,326.3
68.4700,326.3
68.4750,326.3
68.4800,326.3
68.4850,326.3
68.4900,326.3
68.4950,326.3
68.5000,326.3
68.5050,326.3
68.5100,326.3
68.5150,326.3
68.5200,326.3
68.5250,326.3
68.5300,326.3
68.5350,326.3
68.5400,326.3
68.5450,326.3
68.5500,326.3
68.5550,326.3
68.5600,326.4
68.5650,326.3
68.5700,326.3
68.5750,326.3
68.5800,326.3
68.5850,326.3
68.5900,326.3
68.5950,326.3
68.6000,326.3
68.6050,326.3
68.6100,326.3
68.6150,326.3
68.6200,326.3
68.6250,326.3
68.6300,326.3
68.6350,326.3
68.6400,326.3
68.6450,326.3
68.6500,326.3
68.6550,326.3
68.6600,326.3
68.6650,326.3
68.6700,326.3
68.6750,326.3
68.6800,326.3
68.6850,326.3
68.6900,326.3
68.6950,326.3
68.7000,326.3
68.7050,326.3
68.7100,326.3
68.7150,326.3
68.7200,326.3
68.7250,326.3
68.7300,326.3
68.7350,326.3
68.7400,326.3
68.7450,326.3
68.7500,326.4
68.7550,326.3
68.7600,326.3
68.7650,326.3
68.7700,326.3
68.7750,326.3
68.7800,326.3
68.7850,326.3
68.7900,326.3
68.7950,326.3
68.8000,326.3
68.8050,326.4
68.8100,326.4
68.8150,326.4
68.8200,326.3
68.8250,326.3
68.8300,326.3
68.8350,326.4
68.8400,326.3
68.8450,326.4
68.8500,326.3
68.8550,326.3
68.8600,326.3
68.8650,326.3
68.8700,326.3
68.8750,326.3
68.8800,326.3
68.8850,326.3
68.8900,326.3
68.8950,326.3
68.9000,326.4
68.9050,326.3
68.9100,326.3
68.9150,326.3
68.9200,326.4
68.9250,326.3
68.9300,326.3
68.9350,326.3
68.9400,326.3
68.9450,326.4
68.9500,326.4
68.9550,326.3
68.9600,326.4
68.9650,326.4
68.9700,326.3
68.9750,326.4
68.9800,326.3
68.9850,326.4
68.9900,326.3
68.9950,326.3
69.0000,326.4
69.0050,326.4
